user_id,full_name,email,university
4456,User_4456,user4456@example.com,Univ B
4457,User_4457,user4457@example.com,Univ B
4458,User_4458,user4458@example.com,Univ C
4459,User_4459,user4459@example.com,Univ B
4460,User_4460,user4460@example.com,Univ A
4461,User_4461,user4461@example.com,Univ C
4462,User_4462,user4462@example.com,Univ D
4463,User_4463,user4463@example.com,Univ B
4464,User_4464,user4464@example.com,Univ C
4465,User_4465,user4465@example.com,Univ A
4466,User_4466,user4466@example.com,Univ A
4467,User_4467,user4467@example.com,Univ B
4468,User_4468,user4468@example.com,Univ D
4469,User_4469,user4469@example.com,Univ A
4470,User_4470,user4470@example.com,Univ D
4471,User_4471,user4471@example.com,Univ B
4472,User_4472,user4472@example.com,Univ D
4473,User_4473,user4473@example.com,Univ C
4474,User_4474,user4474@example.com,Univ D
4475,User_4475,user4475@example.com,Univ C
4476,User_4476,user4476@example.com,Univ B
4477,User_4477,user4477@example.com,Univ D
4478,User_4478,user4478@example.com,Univ A
4479,User_4479,user4479@example.com,Univ B
4480,User_4480,user4480@example.com,Univ C
4481,User_4481,user4481@example.com,Univ D
4482,User_4482,user4482@example.com,Univ A
4483,User_4483,user4483@example.com,Univ C
4484,User_4484,user4484@example.com,Univ A
4485,User_4485,user4485@example.com,Univ B
4486,User_4486,user4486@example.com,Univ B
4487,User_4487,user4487@example.com,Univ A
4488,User_4488,user4488@example.com,Univ C
4489,User_4489,user4489@example.com,Univ A
4490,User_4490,user4490@example.com,Univ D
4491,User_4491,user4491@example.com,Univ B
4492,User_4492,user4492@example.com,Univ A
4493,User_4493,user4493@example.com,Univ A
4494,User_4494,user4494@example.com,Univ B
4495,User_4495,user4495@example.com,Univ C
4496,User_4496,user4496@example.com,Univ D
4497,User_4497,user4497@example.com,Univ D
4498,User_4498,user4498@example.com,Univ C
4499,User_4499,user4499@example.com,Univ C
4500,User_4500,user4500@example.com,Univ C
4501,User_4501,user4501@example.com,Univ A
4502,User_4502,user4502@example.com,Univ C
4503,User_4503,user4503@example.com,Univ A
4504,User_4504,user4504@example.com,Univ B
4505,User_4505,user4505@example.com,Univ C
4506,User_4506,user4506@example.com,Univ A
4507,User_4507,user4507@example.com,Univ B
4508,User_4508,user4508@example.com,Univ D
4509,User_4509,user4509@example.com,Univ A
4510,User_4510,user4510@example.com,Univ C
4511,User_4511,user4511@example.com,Univ C
4512,User_4512,user4512@example.com,Univ A
4513,User_4513,user4513@example.com,Univ B
4514,User_4514,user4514@example.com,Univ C
4515,User_4515,user4515@example.com,Univ D
4516,User_4516,user4516@example.com,Univ B
4517,User_4517,user4517@example.com,Univ C
4518,User_4518,user4518@example.com,Univ C
4519,User_4519,user4519@example.com,Univ B
4520,User_4520,user4520@example.com,Univ C
4521,User_4521,user4521@example.com,Univ B
4522,User_4522,user4522@example.com,Univ C
4523,User_4523,user4523@example.com,Univ C
4524,User_4524,user4524@example.com,Univ B
4525,User_4525,user4525@example.com,Univ A
4526,User_4526,user4526@example.com,Univ A
4527,User_4527,user4527@example.com,Univ C
4528,User_4528,user4528@example.com,Univ C
4529,User_4529,user4529@example.com,Univ A
4530,User_4530,user4530@example.com,Univ D
4531,User_4531,user4531@example.com,Univ C
4532,User_4532,user4532@example.com,Univ A
4533,User_4533,user4533@example.com,Univ D
4534,User_4534,user4534@example.com,Univ C
4535,User_4535,user4535@example.com,Univ B
4536,User_4536,user4536@example.com,Univ B
4537,User_4537,user4537@example.com,Univ A
4538,User_4538,user4538@example.com,Univ A
4539,User_4539,user4539@example.com,Univ B
4540,User_4540,user4540@example.com,Univ B
4541,User_4541,user4541@example.com,Univ D
4542,User_4542,user4542@example.com,Univ B
4543,User_4543,user4543@example.com,Univ B
4544,User_4544,user4544@example.com,Univ A
4545,User_4545,user4545@example.com,Univ D
4546,User_4546,user4546@example.com,Univ A
4547,User_4547,user4547@example.com,Univ A
4548,User_4548,user4548@example.com,Univ C
4549,User_4549,user4549@example.com,Univ A
4550,User_4550,user4550@example.com,Univ C
4551,User_4551,user4551@example.com,Univ A
4552,User_4552,user4552@example.com,Univ D
4553,User_4553,user4553@example.com,Univ D
4554,User_4554,user4554@example.com,Univ D
4555,User_4555,user4555@example.com,Univ A
4556,User_4556,user4556@example.com,Univ D
4557,User_4557,user4557@example.com,Univ B
4558,User_4558,user4558@example.com,Univ A
4559,User_4559,user4559@example.com,Univ A
4560,User_4560,user4560@example.com,Univ A
4561,User_4561,user4561@example.com,Univ D
4562,User_4562,user4562@example.com,Univ A
4563,User_4563,user4563@example.com,Univ A
4564,User_4564,user4564@example.com,Univ C
4565,User_4565,user4565@example.com,Univ C
4566,User_4566,user4566@example.com,Univ A
4567,User_4567,user4567@example.com,Univ B
4568,User_4568,user4568@example.com,Univ B
4569,User_4569,user4569@example.com,Univ B
4570,User_4570,user4570@example.com,Univ D
4571,User_4571,user4571@example.com,Univ A
4572,User_4572,user4572@example.com,Univ D
4573,User_4573,user4573@example.com,Univ D
4574,User_4574,user4574@example.com,Univ D
4575,User_4575,user4575@example.com,Univ C
4576,User_4576,user4576@example.com,Univ B
4577,User_4577,user4577@example.com,Univ B
4578,User_4578,user4578@example.com,Univ D
4579,User_4579,user4579@example.com,Univ A
4580,User_4580,user4580@example.com,Univ C
4581,User_4581,user4581@example.com,Univ C
4582,User_4582,user4582@example.com,Univ C
4583,User_4583,user4583@example.com,Univ D
4584,User_4584,user4584@example.com,Univ B
4585,User_4585,user4585@example.com,Univ B
4586,User_4586,user4586@example.com,Univ A
4587,User_4587,user4587@example.com,Univ D
4588,User_4588,user4588@example.com,Univ C
4589,User_4589,user4589@example.com,Univ C
4590,User_4590,user4590@example.com,Univ B
4591,User_4591,user4591@example.com,Univ C
4592,User_4592,user4592@example.com,Univ A
4593,User_4593,user4593@example.com,Univ D
4594,User_4594,user4594@example.com,Univ A
4595,User_4595,user4595@example.com,Univ C
4596,User_4596,user4596@example.com,Univ C
4597,User_4597,user4597@example.com,Univ A
4598,User_4598,user4598@example.com,Univ A
4599,User_4599,user4599@example.com,Univ A
4600,User_4600,user4600@example.com,Univ D
4601,User_4601,user4601@example.com,Univ B
4602,User_4602,user4602@example.com,Univ D
4603,User_4603,user4603@example.com,Univ D
4604,User_4604,user4604@example.com,Univ C
4605,User_4605,user4605@example.com,Univ B
4606,User_4606,user4606@example.com,Univ A
4607,User_4607,user4607@example.com,Univ D
4608,User_4608,user4608@example.com,Univ B
4609,User_4609,user4609@example.com,Univ B
4610,User_4610,user4610@example.com,Univ B
4611,User_4611,user4611@example.com,Univ A
4612,User_4612,user4612@example.com,Univ B
4613,User_4613,user4613@example.com,Univ B
4614,User_4614,user4614@example.com,Univ A
4615,User_4615,user4615@example.com,Univ A
4616,User_4616,user4616@example.com,Univ D
4617,User_4617,user4617@example.com,Univ A
4618,User_4618,user4618@example.com,Univ B
4619,User_4619,user4619@example.com,Univ D
4620,User_4620,user4620@example.com,Univ A
4621,User_4621,user4621@example.com,Univ D
4622,User_4622,user4622@example.com,Univ C
4623,User_4623,user4623@example.com,Univ C
4624,User_4624,user4624@example.com,Univ D
4625,User_4625,user4625@example.com,Univ A
4626,User_4626,user4626@example.com,Univ D
4627,User_4627,user4627@example.com,Univ A
4628,User_4628,user4628@example.com,Univ B
4629,User_4629,user4629@example.com,Univ B
4630,User_4630,user4630@example.com,Univ D
4631,User_4631,user4631@example.com,Univ D
4632,User_4632,user4632@example.com,Univ B
4633,User_4633,user4633@example.com,Univ C
4634,User_4634,user4634@example.com,Univ B
4635,User_4635,user4635@example.com,Univ B
4636,User_4636,user4636@example.com,Univ B
4637,User_4637,user4637@example.com,Univ D
4638,User_4638,user4638@example.com,Univ B
4639,User_4639,user4639@example.com,Univ A
4640,User_4640,user4640@example.com,Univ D
4641,User_4641,user4641@example.com,Univ D
4642,User_4642,user4642@example.com,Univ B
4643,User_4643,user4643@example.com,Univ C
4644,User_4644,user4644@example.com,Univ C
4645,User_4645,user4645@example.com,Univ A
4646,User_4646,user4646@example.com,Univ A
4647,User_4647,user4647@example.com,Univ B
4648,User_4648,user4648@example.com,Univ B
4649,User_4649,user4649@example.com,Univ B
4650,User_4650,user4650@example.com,Univ D
4651,User_4651,user4651@example.com,Univ A
4652,User_4652,user4652@example.com,Univ B
4653,User_4653,user4653@example.com,Univ C
4654,User_4654,user4654@example.com,Univ B
4655,User_4655,user4655@example.com,Univ A
4656,User_4656,user4656@example.com,Univ B
4657,User_4657,user4657@example.com,Univ B
4658,User_4658,user4658@example.com,Univ A
4659,User_4659,user4659@example.com,Univ A
4660,User_4660,user4660@example.com,Univ A
4661,User_4661,user4661@example.com,Univ B
4662,User_4662,user4662@example.com,Univ C
4663,User_4663,user4663@example.com,Univ A
4664,User_4664,user4664@example.com,Univ C
4665,User_4665,user4665@example.com,Univ B
4666,User_4666,user4666@example.com,Univ B
4667,User_4667,user4667@example.com,Univ B
4668,User_4668,user4668@example.com,Univ D
4669,User_4669,user4669@example.com,Univ A
4670,User_4670,user4670@example.com,Univ D
4671,User_4671,user4671@example.com,Univ D
4672,User_4672,user4672@example.com,Univ D
4673,User_4673,user4673@example.com,Univ A
4674,User_4674,user4674@example.com,Univ A
4675,User_4675,user4675@example.com,Univ B
4676,User_4676,user4676@example.com,Univ B
4677,User_4677,user4677@example.com,Univ C
4678,User_4678,user4678@example.com,Univ D
4679,User_4679,user4679@example.com,Univ C
4680,User_4680,user4680@example.com,Univ C
4681,User_4681,user4681@example.com,Univ B
4682,User_4682,user4682@example.com,Univ A
4683,User_4683,user4683@example.com,Univ D
4684,User_4684,user4684@example.com,Univ B
4685,User_4685,user4685@example.com,Univ D
4686,User_4686,user4686@example.com,Univ C
4687,User_4687,user4687@example.com,Univ C
4688,User_4688,user4688@example.com,Univ D
4689,User_4689,user4689@example.com,Univ A
4690,User_4690,user4690@example.com,Univ D
4691,User_4691,user4691@example.com,Univ B
4692,User_4692,user4692@example.com,Univ A
4693,User_4693,user4693@example.com,Univ C
4694,User_4694,user4694@example.com,Univ B
4695,User_4695,user4695@example.com,Univ B
4696,User_4696,user4696@example.com,Univ D
4697,User_4697,user4697@example.com,Univ C
4698,User_4698,user4698@example.com,Univ B
4699,User_4699,user4699@example.com,Univ C
4700,User_4700,user4700@example.com,Univ B
4701,User_4701,user4701@example.com,Univ A
4702,User_4702,user4702@example.com,Univ C
4703,User_4703,user4703@example.com,Univ B
4704,User_4704,user4704@example.com,Univ A
4705,User_4705,user4705@example.com,Univ C
4706,User_4706,user4706@example.com,Univ A
4707,User_4707,user4707@example.com,Univ B
4708,User_4708,user4708@example.com,Univ D
4709,User_4709,user4709@example.com,Univ D
4710,User_4710,user4710@example.com,Univ A
4711,User_4711,user4711@example.com,Univ B
4712,User_4712,user4712@example.com,Univ D
4713,User_4713,user4713@example.com,Univ C
4714,User_4714,user4714@example.com,Univ A
4715,User_4715,user4715@example.com,Univ C
4716,User_4716,user4716@example.com,Univ A
4717,User_4717,user4717@example.com,Univ B
4718,User_4718,user4718@example.com,Univ C
4719,User_4719,user4719@example.com,Univ D
4720,User_4720,user4720@example.com,Univ A
4721,User_4721,user4721@example.com,Univ B
4722,User_4722,user4722@example.com,Univ D
4723,User_4723,user4723@example.com,Univ B
4724,User_4724,user4724@example.com,Univ C
4725,User_4725,user4725@example.com,Univ C
4726,User_4726,user4726@example.com,Univ A
4727,User_4727,user4727@example.com,Univ A
4728,User_4728,user4728@example.com,Univ C
4729,User_4729,user4729@example.com,Univ D
4730,User_4730,user4730@example.com,Univ D
4731,User_4731,user4731@example.com,Univ A
4732,User_4732,user4732@example.com,Univ A
4733,User_4733,user4733@example.com,Univ D
4734,User_4734,user4734@example.com,Univ B
4735,User_4735,user4735@example.com,Univ C
4736,User_4736,user4736@example.com,Univ B
4737,User_4737,user4737@example.com,Univ B
4738,User_4738,user4738@example.com,Univ B
4739,User_4739,user4739@example.com,Univ D
4740,User_4740,user4740@example.com,Univ D
4741,User_4741,user4741@example.com,Univ C
4742,User_4742,user4742@example.com,Univ D
4743,User_4743,user4743@example.com,Univ A
4744,User_4744,user4744@example.com,Univ C
4745,User_4745,user4745@example.com,Univ D
4746,User_4746,user4746@example.com,Univ A
4747,User_4747,user4747@example.com,Univ A
4748,User_4748,user4748@example.com,Univ C
4749,User_4749,user4749@example.com,Univ D
4750,User_4750,user4750@example.com,Univ D
4751,User_4751,user4751@example.com,Univ A
4752,User_4752,user4752@example.com,Univ D
4753,User_4753,user4753@example.com,Univ B
4754,User_4754,user4754@example.com,Univ C
4755,User_4755,user4755@example.com,Univ D
4756,User_4756,user4756@example.com,Univ A
4757,User_4757,user4757@example.com,Univ C
4758,User_4758,user4758@example.com,Univ B
4759,User_4759,user4759@example.com,Univ B
4760,User_4760,user4760@example.com,Univ A
4761,User_4761,user4761@example.com,Univ A
4762,User_4762,user4762@example.com,Univ C
4763,User_4763,user4763@example.com,Univ C
4764,User_4764,user4764@example.com,Univ C
4765,User_4765,user4765@example.com,Univ C
4766,User_4766,user4766@example.com,Univ A
4767,User_4767,user4767@example.com,Univ C
4768,User_4768,user4768@example.com,Univ B
4769,User_4769,user4769@example.com,Univ A
4770,User_4770,user4770@example.com,Univ D
4771,User_4771,user4771@example.com,Univ D
4772,User_4772,user4772@example.com,Univ D
4773,User_4773,user4773@example.com,Univ A
4774,User_4774,user4774@example.com,Univ D
4775,User_4775,user4775@example.com,Univ A
4776,User_4776,user4776@example.com,Univ C
4777,User_4777,user4777@example.com,Univ A
4778,User_4778,user4778@example.com,Univ C
4779,User_4779,user4779@example.com,Univ D
4780,User_4780,user4780@example.com,Univ B
4781,User_4781,user4781@example.com,Univ C
4782,User_4782,user4782@example.com,Univ D
4783,User_4783,user4783@example.com,Univ D
4784,User_4784,user4784@example.com,Univ B
4785,User_4785,user4785@example.com,Univ A
4786,User_4786,user4786@example.com,Univ D
4787,User_4787,user4787@example.com,Univ B
4788,User_4788,user4788@example.com,Univ D
4789,User_4789,user4789@example.com,Univ A
4790,User_4790,user4790@example.com,Univ C
4791,User_4791,user4791@example.com,Univ C
4792,User_4792,user4792@example.com,Univ B
4793,User_4793,user4793@example.com,Univ C
4794,User_4794,user4794@example.com,Univ B
4795,User_4795,user4795@example.com,Univ B
4796,User_4796,user4796@example.com,Univ D
4797,User_4797,user4797@example.com,Univ C
4798,User_4798,user4798@example.com,Univ D
4799,User_4799,user4799@example.com,Univ B
4800,User_4800,user4800@example.com,Univ C
4801,User_4801,user4801@example.com,Univ B
4802,User_4802,user4802@example.com,Univ C
4803,User_4803,user4803@example.com,Univ D
4804,User_4804,user4804@example.com,Univ C
4805,User_4805,user4805@example.com,Univ B
4806,User_4806,user4806@example.com,Univ B
4807,User_4807,user4807@example.com,Univ C
4808,User_4808,user4808@example.com,Univ B
4809,User_4809,user4809@example.com,Univ A
4810,User_4810,user4810@example.com,Univ C
4811,User_4811,user4811@example.com,Univ A
4812,User_4812,user4812@example.com,Univ C
4813,User_4813,user4813@example.com,Univ A
4814,User_4814,user4814@example.com,Univ D
4815,User_4815,user4815@example.com,Univ A
4816,User_4816,user4816@example.com,Univ A
4817,User_4817,user4817@example.com,Univ B
4818,User_4818,user4818@example.com,Univ B
4819,User_4819,user4819@example.com,Univ A
4820,User_4820,user4820@example.com,Univ A
4821,User_4821,user4821@example.com,Univ C
4822,User_4822,user4822@example.com,Univ C
4823,User_4823,user4823@example.com,Univ B
4824,User_4824,user4824@example.com,Univ D
4825,User_4825,user4825@example.com,Univ D
4826,User_4826,user4826@example.com,Univ A
4827,User_4827,user4827@example.com,Univ D
4828,User_4828,user4828@example.com,Univ D
4829,User_4829,user4829@example.com,Univ D
4830,User_4830,user4830@example.com,Univ A
4831,User_4831,user4831@example.com,Univ B
4832,User_4832,user4832@example.com,Univ C
4833,User_4833,user4833@example.com,Univ C
4834,User_4834,user4834@example.com,Univ B
4835,User_4835,user4835@example.com,Univ C
4836,User_4836,user4836@example.com,Univ D
4837,User_4837,user4837@example.com,Univ C
4838,User_4838,user4838@example.com,Univ B
4839,User_4839,user4839@example.com,Univ D
4840,User_4840,user4840@example.com,Univ C
4841,User_4841,user4841@example.com,Univ A
4842,User_4842,user4842@example.com,Univ A
4843,User_4843,user4843@example.com,Univ B
4844,User_4844,user4844@example.com,Univ A
4845,User_4845,user4845@example.com,Univ D
4846,User_4846,user4846@example.com,Univ A
4847,User_4847,user4847@example.com,Univ B
4848,User_4848,user4848@example.com,Univ A
4849,User_4849,user4849@example.com,Univ B
4850,User_4850,user4850@example.com,Univ D
4851,User_4851,user4851@example.com,Univ A
4852,User_4852,user4852@example.com,Univ A
4853,User_4853,user4853@example.com,Univ A
4854,User_4854,user4854@example.com,Univ C
4855,User_4855,user4855@example.com,Univ C
4856,User_4856,user4856@example.com,Univ B
4857,User_4857,user4857@example.com,Univ C
4858,User_4858,user4858@example.com,Univ D
4859,User_4859,user4859@example.com,Univ D
4860,User_4860,user4860@example.com,Univ D
4861,User_4861,user4861@example.com,Univ D
4862,User_4862,user4862@example.com,Univ B
4863,User_4863,user4863@example.com,Univ D
4864,User_4864,user4864@example.com,Univ B
4865,User_4865,user4865@example.com,Univ D
4866,User_4866,user4866@example.com,Univ A
4867,User_4867,user4867@example.com,Univ D
4868,User_4868,user4868@example.com,Univ D
4869,User_4869,user4869@example.com,Univ D
4870,User_4870,user4870@example.com,Univ B
4871,User_4871,user4871@example.com,Univ C
4872,User_4872,user4872@example.com,Univ D
4873,User_4873,user4873@example.com,Univ D
4874,User_4874,user4874@example.com,Univ B
4875,User_4875,user4875@example.com,Univ D
4876,User_4876,user4876@example.com,Univ B
4877,User_4877,user4877@example.com,Univ B
4878,User_4878,user4878@example.com,Univ C
4879,User_4879,user4879@example.com,Univ C
4880,User_4880,user4880@example.com,Univ B
4881,User_4881,user4881@example.com,Univ B
4882,User_4882,user4882@example.com,Univ D
4883,User_4883,user4883@example.com,Univ A
4884,User_4884,user4884@example.com,Univ C
4885,User_4885,user4885@example.com,Univ A
4886,User_4886,user4886@example.com,Univ C
4887,User_4887,user4887@example.com,Univ B
4888,User_4888,user4888@example.com,Univ D
4889,User_4889,user4889@example.com,Univ B
4890,User_4890,user4890@example.com,Univ B
4891,User_4891,user4891@example.com,Univ C
4892,User_4892,user4892@example.com,Univ A
4893,User_4893,user4893@example.com,Univ D
4894,User_4894,user4894@example.com,Univ B
4895,User_4895,user4895@example.com,Univ A
4896,User_4896,user4896@example.com,Univ B
4897,User_4897,user4897@example.com,Univ A
4898,User_4898,user4898@example.com,Univ D
4899,User_4899,user4899@example.com,Univ D
4900,User_4900,user4900@example.com,Univ C
4901,User_4901,user4901@example.com,Univ B
4902,User_4902,user4902@example.com,Univ D
4903,User_4903,user4903@example.com,Univ C
4904,User_4904,user4904@example.com,Univ D
4905,User_4905,user4905@example.com,Univ B
4906,User_4906,user4906@example.com,Univ C
4907,User_4907,user4907@example.com,Univ C
4908,User_4908,user4908@example.com,Univ B
4909,User_4909,user4909@example.com,Univ B
4910,User_4910,user4910@example.com,Univ B
4911,User_4911,user4911@example.com,Univ C
4912,User_4912,user4912@example.com,Univ D
4913,User_4913,user4913@example.com,Univ A
4914,User_4914,user4914@example.com,Univ A
4915,User_4915,user4915@example.com,Univ A
4916,User_4916,user4916@example.com,Univ C
4917,User_4917,user4917@example.com,Univ C
4918,User_4918,user4918@example.com,Univ A
4919,User_4919,user4919@example.com,Univ C
4920,User_4920,user4920@example.com,Univ C
4921,User_4921,user4921@example.com,Univ C
4922,User_4922,user4922@example.com,Univ D
4923,User_4923,user4923@example.com,Univ A
4924,User_4924,user4924@example.com,Univ B
4925,User_4925,user4925@example.com,Univ B
4926,User_4926,user4926@example.com,Univ B
4927,User_4927,user4927@example.com,Univ C
4928,User_4928,user4928@example.com,Univ C
4929,User_4929,user4929@example.com,Univ C
4930,User_4930,user4930@example.com,Univ A
4931,User_4931,user4931@example.com,Univ B
4932,User_4932,user4932@example.com,Univ B
4933,User_4933,user4933@example.com,Univ A
4934,User_4934,user4934@example.com,Univ D
4935,User_4935,user4935@example.com,Univ D
4936,User_4936,user4936@example.com,Univ B
4937,User_4937,user4937@example.com,Univ B
4938,User_4938,user4938@example.com,Univ A
4939,User_4939,user4939@example.com,Univ C
4940,User_4940,user4940@example.com,Univ C
4941,User_4941,user4941@example.com,Univ A
4942,User_4942,user4942@example.com,Univ A
4943,User_4943,user4943@example.com,Univ A
4944,User_4944,user4944@example.com,Univ D
4945,User_4945,user4945@example.com,Univ C
4946,User_4946,user4946@example.com,Univ B
4947,User_4947,user4947@example.com,Univ A
4948,User_4948,user4948@example.com,Univ D
4949,User_4949,user4949@example.com,Univ D
4950,User_4950,user4950@example.com,Univ B
4951,User_4951,user4951@example.com,Univ C
4952,User_4952,user4952@example.com,Univ C
4953,User_4953,user4953@example.com,Univ A
4954,User_4954,user4954@example.com,Univ C
4955,User_4955,user4955@example.com,Univ D
4956,User_4956,user4956@example.com,Univ B
4957,User_4957,user4957@example.com,Univ A
4958,User_4958,user4958@example.com,Univ D
4959,User_4959,user4959@example.com,Univ B
4960,User_4960,user4960@example.com,Univ B
4961,User_4961,user4961@example.com,Univ C
4962,User_4962,user4962@example.com,Univ D
4963,User_4963,user4963@example.com,Univ C
4964,User_4964,user4964@example.com,Univ C
4965,User_4965,user4965@example.com,Univ B
4966,User_4966,user4966@example.com,Univ D
4967,User_4967,user4967@example.com,Univ B
4968,User_4968,user4968@example.com,Univ C
4969,User_4969,user4969@example.com,Univ A
4970,User_4970,user4970@example.com,Univ D
4971,User_4971,user4971@example.com,Univ A
4972,User_4972,user4972@example.com,Univ B
4973,User_4973,user4973@example.com,Univ B
4974,User_4974,user4974@example.com,Univ D
4975,User_4975,user4975@example.com,Univ A
4976,User_4976,user4976@example.com,Univ A
4977,User_4977,user4977@example.com,Univ B
4978,User_4978,user4978@example.com,Univ A
4979,User_4979,user4979@example.com,Univ D
4980,User_4980,user4980@example.com,Univ C
4981,User_4981,user4981@example.com,Univ D
4982,User_4982,user4982@example.com,Univ B
4983,User_4983,user4983@example.com,Univ C
4984,User_4984,user4984@example.com,Univ D
4985,User_4985,user4985@example.com,Univ A
4986,User_4986,user4986@example.com,Univ A
4987,User_4987,user4987@example.com,Univ C
4988,User_4988,user4988@example.com,Univ C
4989,User_4989,user4989@example.com,Univ D
4990,User_4990,user4990@example.com,Univ B
4991,User_4991,user4991@example.com,Univ D
4992,User_4992,user4992@example.com,Univ C
4993,User_4993,user4993@example.com,Univ A
4994,User_4994,user4994@example.com,Univ C
4995,User_4995,user4995@example.com,Univ D
4996,User_4996,user4996@example.com,Univ B
4997,User_4997,user4997@example.com,Univ C
4998,User_4998,user4998@example.com,Univ D
4999,User_4999,user4999@example.com,Univ A
5000,User_5000,user5000@example.com,Univ B
5001,User_5001,user5001@example.com,Univ C
5002,User_5002,user5002@example.com,Univ B
5003,User_5003,user5003@example.com,Univ A
5004,User_5004,user5004@example.com,Univ B
5005,User_5005,user5005@example.com,Univ B
5006,User_5006,user5006@example.com,Univ C
5007,User_5007,user5007@example.com,Univ B
5008,User_5008,user5008@example.com,Univ C
5009,User_5009,user5009@example.com,Univ B
5010,User_5010,user5010@example.com,Univ B
5011,User_5011,user5011@example.com,Univ B
5012,User_5012,user5012@example.com,Univ D
5013,User_5013,user5013@example.com,Univ D
5014,User_5014,user5014@example.com,Univ C
5015,User_5015,user5015@example.com,Univ A
5016,User_5016,user5016@example.com,Univ A
5017,User_5017,user5017@example.com,Univ D
5018,User_5018,user5018@example.com,Univ A
5019,User_5019,user5019@example.com,Univ C
5020,User_5020,user5020@example.com,Univ A
5021,User_5021,user5021@example.com,Univ A
5022,User_5022,user5022@example.com,Univ C
5023,User_5023,user5023@example.com,Univ B
5024,User_5024,user5024@example.com,Univ D
5025,User_5025,user5025@example.com,Univ C
5026,User_5026,user5026@example.com,Univ C
5027,User_5027,user5027@example.com,Univ C
5028,User_5028,user5028@example.com,Univ B
5029,User_5029,user5029@example.com,Univ D
5030,User_5030,user5030@example.com,Univ C
5031,User_5031,user5031@example.com,Univ A
5032,User_5032,user5032@example.com,Univ A
5033,User_5033,user5033@example.com,Univ D
5034,User_5034,user5034@example.com,Univ B
5035,User_5035,user5035@example.com,Univ A
5036,User_5036,user5036@example.com,Univ B
5037,User_5037,user5037@example.com,Univ A
5038,User_5038,user5038@example.com,Univ D
5039,User_5039,user5039@example.com,Univ A
5040,User_5040,user5040@example.com,Univ D
5041,User_5041,user5041@example.com,Univ A
5042,User_5042,user5042@example.com,Univ C
5043,User_5043,user5043@example.com,Univ C
5044,User_5044,user5044@example.com,Univ A
5045,User_5045,user5045@example.com,Univ C
5046,User_5046,user5046@example.com,Univ A
5047,User_5047,user5047@example.com,Univ C
5048,User_5048,user5048@example.com,Univ A
5049,User_5049,user5049@example.com,Univ A
5050,User_5050,user5050@example.com,Univ D
5051,User_5051,user5051@example.com,Univ B
5052,User_5052,user5052@example.com,Univ B
5053,User_5053,user5053@example.com,Univ D
5054,User_5054,user5054@example.com,Univ D
5055,User_5055,user5055@example.com,Univ A
5056,User_5056,user5056@example.com,Univ B
5057,User_5057,user5057@example.com,Univ B
5058,User_5058,user5058@example.com,Univ B
5059,User_5059,user5059@example.com,Univ B
5060,User_5060,user5060@example.com,Univ D
5061,User_5061,user5061@example.com,Univ C
5062,User_5062,user5062@example.com,Univ B
5063,User_5063,user5063@example.com,Univ A
5064,User_5064,user5064@example.com,Univ B
5065,User_5065,user5065@example.com,Univ A
5066,User_5066,user5066@example.com,Univ C
5067,User_5067,user5067@example.com,Univ B
5068,User_5068,user5068@example.com,Univ C
5069,User_5069,user5069@example.com,Univ D
5070,User_5070,user5070@example.com,Univ D
5071,User_5071,user5071@example.com,Univ C
5072,User_5072,user5072@example.com,Univ C
5073,User_5073,user5073@example.com,Univ B
5074,User_5074,user5074@example.com,Univ D
5075,User_5075,user5075@example.com,Univ A
5076,User_5076,user5076@example.com,Univ A
5077,User_5077,user5077@example.com,Univ B
5078,User_5078,user5078@example.com,Univ D
5079,User_5079,user5079@example.com,Univ C
5080,User_5080,user5080@example.com,Univ D
5081,User_5081,user5081@example.com,Univ C
5082,User_5082,user5082@example.com,Univ A
5083,User_5083,user5083@example.com,Univ B
5084,User_5084,user5084@example.com,Univ A
5085,User_5085,user5085@example.com,Univ A
5086,User_5086,user5086@example.com,Univ C
5087,User_5087,user5087@example.com,Univ C
5088,User_5088,user5088@example.com,Univ D
5089,User_5089,user5089@example.com,Univ D
5090,User_5090,user5090@example.com,Univ C
5091,User_5091,user5091@example.com,Univ A
5092,User_5092,user5092@example.com,Univ B
5093,User_5093,user5093@example.com,Univ A
5094,User_5094,user5094@example.com,Univ D
5095,User_5095,user5095@example.com,Univ B
5096,User_5096,user5096@example.com,Univ B
5097,User_5097,user5097@example.com,Univ A
5098,User_5098,user5098@example.com,Univ A
5099,User_5099,user5099@example.com,Univ D
5100,User_5100,user5100@example.com,Univ A
5101,User_5101,user5101@example.com,Univ D
5102,User_5102,user5102@example.com,Univ D
5103,User_5103,user5103@example.com,Univ A
5104,User_5104,user5104@example.com,Univ D
5105,User_5105,user5105@example.com,Univ A
5106,User_5106,user5106@example.com,Univ C
5107,User_5107,user5107@example.com,Univ B
5108,User_5108,user5108@example.com,Univ B
5109,User_5109,user5109@example.com,Univ A
5110,User_5110,user5110@example.com,Univ B
5111,User_5111,user5111@example.com,Univ B
5112,User_5112,user5112@example.com,Univ A
5113,User_5113,user5113@example.com,Univ A
5114,User_5114,user5114@example.com,Univ B
5115,User_5115,user5115@example.com,Univ A
5116,User_5116,user5116@example.com,Univ D
5117,User_5117,user5117@example.com,Univ A
5118,User_5118,user5118@example.com,Univ B
5119,User_5119,user5119@example.com,Univ B
5120,User_5120,user5120@example.com,Univ B
5121,User_5121,user5121@example.com,Univ A
